 ,Label,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1125,2015-08-20-20150731DJ-49-B.tif,4.492E2,1.070E2,2.580E1,7.310E1,8.884E1,1.120E2,2.344E1
1126,2015-08-20-20150731DJ-5-B.tif,2.000E2,7.526E1,1.752E1,7.547E1,9.138E1,1.539E2,1.528E1
1127,2015-08-20-20150731DJ-50-B.tif,3.882E2,9.607E1,2.370E1,7.720E1,8.138E1,9.574E1,2.168E1
1128,2015-08-20-20150731DJ-51-B.tif,4.005E2,9.923E1,2.389E1,7.901E1,8.573E1,1.084E2,2.186E1
1129,2015-08-20-20150731DJ-52-B.tif,4.359E2,1.080E2,2.613E1,7.599E1,8.569E1,1.069E2,2.223E1
1130,2015-08-20-20150731DJ-53-B.tif,3.653E2,9.524E1,2.251E1,8.241E1,1.095E2,8.274E1,2.148E1
1131,2015-08-20-20150731DJ-54-B.tif,3.498E2,8.917E1,2.344E1,7.095E1,9.384E1,1.451E2,1.989E1
1132,2015-08-20-20150731DJ-6-B.tif,1.978E2,8.543E1,1.747E1,7.022E1,9.034E1,1.367E2,1.529E1
1133,2015-08-20-20150731DJ-7-B.tif,4.287E2,1.165E2,2.731E1,7.375E1,1.112E2,8.484E1,2.244E1
1134,2015-08-20-20150731DJ-8-B.tif,3.021E2,1.026E2,2.215E1,8.073E1,8.405E1,1.072E2,1.855E1
1135,2015-08-20-20150731DJ-9-B.tif,3.694E2,1.289E2,2.429E1,6.828E1,1.070E2,4.802E1,2.071E1
1136,2015-08-21-20150731DJ-1-B.tif,2.112E2,7.904E1,1.756E1,8.034E1,1.003E2,1.280E2,1.582E1
1137,2015-08-21-20150731DJ-10-B.tif,3.996E2,1.085E2,2.445E1,8.306E1,9.737E1,1.103E2,2.129E1
1138,2015-08-21-20150731DJ-11-B.tif,1.542E-1,3.046E0,1.118E0,8.310E1,9.853E1,6.245E1,3.413E-1
1139,2015-08-21-20150731DJ-11-B.tif,3.776E2,1.301E2,2.417E1,6.987E1,1.062E2,1.586E2,2.087E1
1140,2015-08-21-20150731DJ-12-B.tif,4.159E2,1.335E2,2.932E1,7.483E1,8.974E1,1.207E2,2.126E1
1141,2015-08-21-20150731DJ-13-B.tif,3.846E2,9.254E1,2.387E1,8.043E1,1.005E2,1.171E2,2.129E1
1142,2015-08-21-20150731DJ-14-B.tif,4.121E2,9.859E1,2.435E1,6.974E1,1.072E2,1.376E2,2.247E1
1143,2015-08-21-20150731DJ-15-B.tif,3.900E2,9.843E1,2.405E1,7.836E1,9.815E1,1.079E2,2.158E1
1144,2015-08-21-20150731DJ-16-B.tif,4.223E2,9.907E1,2.406E1,8.099E1,1.009E2,1.051E2,2.264E1
1145,2015-08-21-20150731DJ-17-B.tif,4.101E2,1.012E2,2.487E1,7.703E1,9.336E1,1.157E2,2.165E1
1146,2015-08-21-20150731DJ-18-B.tif,3.600E2,9.994E1,2.327E1,8.435E1,9.690E1,1.020E2,2.054E1
1147,2015-08-21-20150731DJ-19-B.tif,3.694E2,9.120E1,2.346E1,8.013E1,9.332E1,1.113E2,2.112E1
1148,2015-08-21-20150731DJ-2-B.tif,2.200E2,8.283E1,1.786E1,7.323E1,1.063E2,1.655E2,1.688E1
1149,2015-08-21-20150731DJ-20-B.tif,3.858E2,1.028E2,2.457E1,7.996E1,9.789E1,1.116E2,2.106E1
1150,2015-08-21-20150731DJ-21-B.tif,3.527E2,8.916E1,2.255E1,7.457E1,1.004E2,1.231E2,2.041E1
1151,2015-08-21-20150731DJ-22-B.tif,4.250E2,1.031E2,2.676E1,7.659E1,9.681E1,1.228E2,2.099E1
1152,2015-08-21-20150731DJ-23-B.tif,3.752E2,9.579E1,2.365E1,7.888E1,9.634E1,1.119E2,2.120E1
1153,2015-08-21-20150731DJ-24-B.tif,3.451E2,9.024E1,2.234E1,7.517E1,9.806E1,1.298E2,2.030E1
1154,2015-08-21-20150731DJ-25-B.tif,3.898E2,1.134E2,2.470E1,7.991E1,1.002E2,1.153E2,2.150E1
1155,2015-08-21-20150731DJ-26-B.tif,3.948E2,1.189E2,2.611E1,7.547E1,1.216E2,5.631E1,2.171E1
1156,2015-08-21-20150731DJ-27-B.tif,4.055E2,1.165E2,2.418E1,7.276E1,1.127E2,5.231E1,2.279E1
1157,2015-08-21-20150731DJ-28-B.tif,3.555E2,1.064E2,2.300E1,8.009E1,9.276E1,1.034E2,2.013E1
1158,2015-08-21-20150731DJ-29-B.tif,3.202E2,9.944E1,2.088E1,7.733E1,9.875E1,1.194E2,2.022E1
1159,2015-08-21-20150731DJ-3-B.tif,2.830E2,9.166E1,2.167E1,7.733E1,1.130E2,4.056E1,1.811E1
1160,2015-08-21-20150731DJ-30-B.tif,3.278E2,8.450E1,2.184E1,8.017E1,9.560E1,1.324E2,1.957E1
1161,2015-08-21-20150731DJ-31-B.tif,4.220E2,1.182E2,2.577E1,7.233E1,1.202E2,5.764E1,2.214E1
1162,2015-08-21-20150731DJ-32-B.tif,4.215E2,1.230E2,2.647E1,7.207E1,1.015E2,1.429E2,2.279E1
1163,2015-08-21-20150731DJ-33-B.tif,4.591E2,1.044E2,2.596E1,6.836E1,1.107E2,9.462E0,2.293E1
1164,2015-08-21-20150731DJ-34-B.tif,4.526E2,1.191E2,2.612E1,7.362E1,1.077E2,1.653E2,2.330E1
1165,2015-08-21-20150731DJ-35-B.tif,3.942E2,1.074E2,2.400E1,7.297E1,9.828E1,1.283E2,2.199E1
1166,2015-08-21-20150731DJ-36-B.tif,3.493E2,1.009E2,2.382E1,8.457E1,9.931E1,9.738E1,2.023E1
1167,2015-08-21-20150731DJ-37-B.tif,5.661E2,1.308E2,2.898E1,7.733E1,9.440E1,1.188E2,2.611E1
1168,2015-08-21-20150731DJ-38-B.tif,5.807E2,1.345E2,2.888E1,8.582E1,9.444E1,9.009E1,2.668E1
1169,2015-08-21-20150731DJ-39-B.tif,6.272E2,1.252E2,2.992E1,6.707E1,9.728E1,1.384E2,2.732E1
1170,2015-08-21-20150731DJ-4-B.tif,2.167E2,7.739E1,1.787E1,7.914E1,1.049E2,1.332E2,1.594E1
1171,2015-08-21-20150731DJ-40-B.tif,6.117E2,1.260E2,2.984E1,8.444E1,1.192E2,8.868E1,2.706E1
1172,2015-08-21-20150731DJ-41-B.tif,6.053E2,1.253E2,2.920E1,8.276E1,9.534E1,1.031E2,2.758E1
1173,2015-08-21-20150731DJ-42-B.tif,6.129E2,1.272E2,2.906E1,7.147E1,1.043E2,1.736E2,2.735E1
1174,2015-08-21-20150731DJ-43-B.tif,5.498E2,1.148E2,2.733E1,8.190E1,9.586E1,1.029E2,2.626E1
1175,2015-08-21-20150731DJ-44-B.tif,5.409E2,1.174E2,2.719E1,8.159E1,9.375E1,1.028E2,2.588E1
1176,2015-08-21-20150731DJ-45-B.tif,5.601E2,1.180E2,2.825E1,7.435E1,9.366E1,1.204E2,2.614E1
1177,2015-08-21-20150731DJ-46-B.tif,4.977E2,1.112E2,2.692E1,7.987E1,9.552E1,1.148E2,2.448E1
1178,2015-08-21-20150731DJ-47-B.tif,5.398E2,1.168E2,2.778E1,7.849E1,9.677E1,9.677E1,2.512E1
1179,2015-08-21-20150731DJ-48-B.tif,5.050E2,1.060E2,2.687E1,8.198E1,9.797E1,9.942E1,2.476E1
1180,2015-08-21-20150731DJ-49-B.tif,4.937E2,1.147E2,2.731E1,7.259E1,9.737E1,1.183E2,2.451E1
1181,2015-08-21-20150731DJ-5-B.tif,2.107E2,7.803E1,1.780E1,7.750E1,1.004E2,1.521E2,1.569E1
1182,2015-08-21-20150731DJ-50-B.tif,4.054E2,9.618E1,2.435E1,8.297E1,9.746E1,1.013E2,2.217E1
1183,2015-08-21-20150731DJ-51-B.tif,4.279E2,1.104E2,2.503E1,8.138E1,9.599E1,1.137E2,2.247E1
1184,2015-08-21-20150731DJ-52-B.tif,4.667E2,1.081E2,2.687E1,8.272E1,9.625E1,1.074E2,2.318E1
1185,2015-08-21-20150731DJ-53-B.tif,3.878E2,9.333E1,2.323E1,8.901E1,1.203E2,8.146E1,2.181E1
1186,2015-08-21-20150731DJ-54-B.tif,3.754E2,9.408E1,2.393E1,7.517E1,1.061E2,1.467E2,2.075E1
1187,2015-08-21-20150731DJ-6-B.tif,2.198E2,8.828E1,1.851E1,7.185E1,1.031E2,1.409E2,1.603E1
1188,2015-08-21-20150731DJ-7-B.tif,4.691E2,1.262E2,2.842E1,8.039E1,1.194E2,8.347E1,2.324E1
1189,2015-08-21-20150731DJ-8-B.tif,3.293E2,1.140E2,2.311E1,8.716E1,9.560E1,1.058E2,1.941E1
1190,2015-08-21-20150731DJ-9-B.tif,3.908E2,1.253E2,2.535E1,7.578E1,1.195E2,5.574E1,2.097E1
1191,2015-08-26-20150731DJ-1-B.tif,2.764E2,8.758E1,2.010E1,7.009E1,1.091E2,1.452E2,1.816E1
1192,2015-08-26-20150731DJ-10-B.tif,5.390E2,1.398E2,2.931E1,7.560E1,9.470E1,1.121E2,2.411E1
1193,2015-08-26-20150731DJ-11-B.tif,4.759E2,1.651E2,2.719E1,7.155E1,1.023E2,1.411E2,2.324E1
1194,2015-08-26-20150731DJ-12-B.tif,4.831E2,1.520E2,3.109E1,6.991E1,9.509E1,1.258E2,2.250E1
1195,2015-08-26-20150731DJ-13-B.tif,5.023E2,1.100E2,2.686E1,7.254E1,1.008E2,1.150E2,2.452E1
1196,2015-08-26-20150731DJ-14-B.tif,5.409E2,1.080E2,2.718E1,8.716E1,1.043E2,9.236E1,2.616E1
1197,2015-08-26-20150731DJ-15-B.tif,5.307E2,1.116E2,2.770E1,7.534E1,9.897E1,1.110E2,2.528E1
1198,2015-08-26-20150731DJ-16-B.tif,5.329E2,1.189E2,2.697E1,6.681E1,1.142E2,4.307E0,2.573E1
1199,2015-08-26-20150731DJ-16-B.tif,1.932E-1,2.502E0,1.091E0,7.297E1,1.241E2,9.090E0,2.586E-1
1200,2015-08-26-20150731DJ-17-B.tif,5.392E2,1.096E2,2.807E1,8.034E1,9.875E1,1.086E2,2.523E1
1201,2015-08-26-20150731DJ-18-B.tif,4.613E2,1.068E2,2.616E1,8.091E1,9.440E1,1.018E2,2.316E1
1202,2015-08-26-20150731DJ-19-B.tif,5.140E2,1.086E2,2.748E1,7.733E1,9.487E1,1.148E2,2.507E1
1203,2015-08-26-20150731DJ-2-B.tif,2.893E2,9.080E1,2.006E1,7.289E1,1.153E2,5.674E0,1.920E1
1204,2015-08-26-20150731DJ-20-B.tif,4.060E2,1.133E2,2.568E1,7.461E1,9.953E1,1.152E2,2.143E1
1205,2015-08-26-20150731DJ-21-B.tif,4.931E2,1.028E2,2.617E1,7.401E1,1.029E2,1.137E2,2.450E1
1206,2015-08-26-20150731DJ-22-B.tif,6.061E2,1.225E2,3.206E1,6.823E1,9.289E1,1.271E2,2.485E1
1207,2015-08-26-20150731DJ-23-B.tif,5.034E2,1.055E2,2.734E1,9.444E1,9.961E1,1.078E2,2.495E1
1208,2015-08-26-20150731DJ-24-B.tif,4.874E2,1.044E2,2.615E1,7.703E1,9.651E1,1.181E2,2.456E1
1209,2015-08-26-20150731DJ-25-B.tif,5.621E2,1.395E2,2.962E1,7.457E1,1.009E2,1.118E2,2.597E1
1210,2015-08-26-20150731DJ-26-B.tif,5.337E2,1.331E2,2.952E1,7.263E1,1.245E2,6.868E1,2.485E1
1211,2015-08-26-20150731DJ-27-B.tif,5.164E2,1.467E2,2.752E1,7.207E1,1.145E2,4.741E1,2.478E1
1212,2015-08-26-20150731DJ-28-B.tif,5.298E2,1.343E2,2.833E1,7.414E1,9.474E1,1.121E2,2.410E1
1213,2015-08-26-20150731DJ-29-B.tif,4.389E2,1.177E2,2.464E1,6.914E1,1.153E2,9.973E0,2.347E1
1214,2015-08-26-20150731DJ-3-B.tif,3.857E2,1.096E2,2.483E1,7.237E1,1.156E2,3.767E1,2.137E1
1215,2015-08-26-20150731DJ-30-B.tif,4.731E2,1.003E2,2.616E1,8.043E1,9.388E1,1.043E2,2.369E1
1216,2015-08-26-20150731DJ-31-B.tif,6.202E2,1.368E2,3.076E1,6.793E1,1.239E2,4.347E1,2.662E1
1217,2015-08-26-20150731DJ-32-B.tif,5.752E2,1.294E2,3.072E1,6.737E1,1.048E2,1.464E2,2.608E1
1218,2015-08-26-20150731DJ-33-B.tif,5.970E2,1.208E2,2.974E1,7.621E1,1.222E2,8.917E1,2.668E1
1219,2015-08-26-20150731DJ-34-B.tif,6.024E2,1.281E2,3.057E1,7.935E1,1.254E2,7.563E1,2.616E1
1220,2015-08-26-20150731DJ-35-B.tif,5.380E2,1.185E2,2.787E1,7.259E1,9.672E1,1.193E2,2.534E1
1221,2015-08-26-20150731DJ-36-B.tif,4.695E2,1.218E2,2.732E1,7.858E1,1.005E2,9.707E1,2.360E1
1222,2015-08-26-20150731DJ-37-B.tif,7.248E2,1.480E2,3.278E1,7.483E1,9.565E1,1.292E2,2.915E1
1223,2015-08-26-20150731DJ-38-B.tif,7.555E2,1.448E2,3.268E1,8.504E1,9.513E1,9.159E1,3.053E1
1224,2015-08-26-20150731DJ-39-B.tif,8.126E2,1.383E2,3.365E1,6.543E1,9.983E1,1.357E2,3.135E1
1225,2015-08-26-20150731DJ-4-B.tif,2.737E2,1.040E2,2.032E1,7.306E1,1.089E2,1.431E2,1.823E1
1226,2015-08-26-20150731DJ-40-B.tif,8.054E2,1.362E2,3.376E1,7.504E1,1.207E2,6.239E1,3.106E1
1227,2015-08-26-20150731DJ-41-B.tif,7.985E2,1.366E2,3.311E1,7.966E1,9.582E1,9.665E1,3.154E1
1228,2015-08-26-20150731DJ-42-B.tif,8.108E2,1.416E2,3.327E1,7.181E1,9.470E1,1.286E2,3.112E1
1229,2015-08-26-20150731DJ-43-B.tif,7.621E2,1.315E2,3.198E1,7.621E1,9.366E1,1.091E2,3.091E1
1230,2015-08-26-20150731DJ-44-B.tif,7.674E2,1.350E2,3.221E1,6.978E1,9.991E1,1.535E2,3.081E1
1231,2015-08-26-20150731DJ-45-B.tif,8.081E2,1.378E2,3.347E1,6.862E1,9.905E1,1.285E2,3.144E1
1232,2015-08-26-20150731DJ-46-B.tif,6.627E2,1.241E2,3.089E1,6.901E1,9.772E1,1.203E2,2.857E1
1233,2015-08-26-20150731DJ-47-B.tif,7.454E2,1.314E2,3.245E1,7.647E1,9.728E1,1.048E2,2.975E1
1234,2015-08-26-20150731DJ-48-B.tif,6.613E2,1.301E2,3.016E1,7.914E1,1.272E2,8.269E1,2.868E1
1235,2015-08-26-20150731DJ-49-B.tif,6.400E2,1.221E2,3.064E1,7.310E1,9.884E1,1.127E2,2.814E1
1236,2015-08-26-20150731DJ-5-B.tif,2.870E2,9.150E1,2.067E1,7.211E1,1.031E2,1.563E2,1.832E1
1237,2015-08-26-20150731DJ-50-B.tif,5.282E2,1.095E2,2.739E1,7.978E1,9.336E1,9.878E1,2.540E1
1238,2015-08-26-20150731DJ-51-B.tif,5.538E2,1.075E2,2.807E1,6.772E1,1.102E2,1.789E2,2.575E1
1239,2015-08-26-20150731DJ-52-B.tif,6.324E2,1.210E2,3.090E1,7.634E1,9.793E1,1.085E2,2.698E1
1240,2015-08-26-20150731DJ-53-B.tif,4.906E2,1.073E2,2.594E1,8.022E1,9.927E1,9.802E1,2.502E1
1241,2015-08-26-20150731DJ-54-B.tif,4.803E2,1.030E2,2.659E1,7.349E1,1.061E2,1.543E2,2.339E1
1242,2015-08-26-20150731DJ-6-B.tif,3.101E2,9.645E1,2.197E1,6.983E1,1.053E2,1.399E2,1.929E1
1243,2015-08-26-20150731DJ-7-B.tif,6.704E2,1.474E2,3.276E1,7.409E1,1.313E2,7.552E1,2.798E1
1244,2015-08-26-20150731DJ-8-B.tif,4.745E2,1.127E2,2.818E1,8.147E1,9.534E1,1.159E2,2.273E1
1245,2015-08-26-20150731DJ-9-B.tif,5.394E2,1.413E2,3.071E1,7.220E1,1.247E2,6.358E1,2.443E1
1246,2015-08-27-20150731DJ-1-B.tif,2.987E2,9.734E1,2.072E1,7.435E1,1.055E2,1.485E2,1.903E1
1247,2015-08-27-20150731DJ-10-B.tif,5.520E2,1.377E2,2.912E1,7.862E1,9.728E1,1.301E2,2.458E1
1248,2015-08-27-20150731DJ-11-B.tif,4.738E2,1.620E2,2.670E1,7.948E1,1.195E2,6.579E1,2.345E1
1249,2015-08-27-20150731DJ-12-B.tif,4.798E2,1.539E2,3.110E1,7.841E1,9.453E1,1.230E2,2.255E1
1250,2015-08-27-20150731DJ-13-B.tif,5.275E2,1.083E2,2.743E1,7.767E1,1.016E2,1.176E2,2.510E1
1251,2015-08-27-20150731DJ-14-B.tif,5.648E2,1.141E2,2.784E1,7.914E1,1.029E2,1.092E2,2.649E1
1252,2015-08-27-20150731DJ-15-B.tif,5.426E2,1.131E2,2.777E1,7.871E1,9.513E1,1.040E2,2.567E1
1253,2015-08-27-20150731DJ-16-B.tif,5.599E2,1.155E2,2.763E1,7.996E1,9.828E1,1.060E2,2.624E1
1254,2015-08-27-20150731DJ-17-B.tif,5.607E2,1.135E2,2.852E1,8.026E1,9.444E1,1.112E2,2.596E1
1255,2015-08-27-20150731DJ-18-B.tif,4.688E2,1.089E2,2.629E1,8.776E1,9.500E1,9.801E1,2.343E1
1256,2015-08-27-20150731DJ-19-B.tif,5.325E2,1.034E2,2.786E1,8.099E1,9.384E1,1.091E2,2.569E1
1257,2015-08-27-20150731DJ-2-B.tif,3.163E2,9.821E1,2.082E1,7.310E1,1.097E2,1.695E2,2.025E1
1258,2015-08-27-20150731DJ-20-B.tif,4.003E2,1.096E2,2.529E1,8.207E1,9.603E1,1.117E2,2.138E1
1259,2015-08-27-20150731DJ-21-B.tif,5.162E2,1.027E2,2.645E1,8.599E1,1.238E2,8.373E1,2.547E1
1260,2015-08-27-20150731DJ-22-B.tif,6.341E2,1.229E2,3.258E1,7.522E1,9.341E1,1.201E2,2.544E1
1261,2015-08-27-20150731DJ-23-B.tif,5.561E2,1.170E2,2.895E1,7.905E1,1.001E2,1.167E2,2.586E1
1262,2015-08-27-20150731DJ-24-B.tif,5.156E2,1.070E2,2.649E1,8.284E1,9.737E1,1.096E2,2.549E1
1263,2015-08-27-20150731DJ-25-B.tif,5.948E2,1.423E2,3.044E1,8.086E1,9.616E1,1.084E2,2.685E1
1264,2015-08-27-20150731DJ-26-B.tif,5.667E2,1.423E2,3.115E1,8.013E1,1.224E2,7.352E1,2.547E1
1265,2015-08-27-20150731DJ-27-B.tif,5.342E2,1.516E2,2.789E1,7.746E1,1.181E2,5.046E1,2.516E1
1266,2015-08-27-20150731DJ-28-B.tif,5.599E2,1.277E2,2.860E1,8.534E1,1.232E2,7.888E1,2.490E1
1267,2015-08-27-20150731DJ-29-B.tif,4.618E2,1.152E2,2.549E1,8.621E1,1.210E2,6.816E1,2.396E1
1268,2015-08-27-20150731DJ-3-B.tif,3.911E2,1.054E2,2.559E1,8.203E1,1.141E2,5.267E1,2.127E1
1269,2015-08-27-20150731DJ-30-B.tif,4.900E2,9.726E1,2.627E1,8.759E1,9.595E1,1.056E2,2.428E1
1270,2015-08-27-20150731DJ-31-B.tif,6.321E2,1.411E2,3.149E1,7.858E1,1.246E2,6.899E1,2.656E1
1271,2015-08-27-20150731DJ-32-B.tif,6.017E2,1.331E2,3.137E1,7.241E1,1.029E2,1.422E2,2.698E1
1272,2015-08-27-20150731DJ-33-B.tif,6.004E2,1.149E2,3.024E1,8.388E1,9.091E1,9.729E1,2.577E1
1273,2015-08-27-20150731DJ-34-B.tif,6.224E2,1.251E2,3.136E1,8.703E1,1.241E2,7.705E1,2.680E1
1274,2015-08-27-20150731DJ-35-B.tif,5.538E2,1.154E2,2.839E1,6.815E1,1.136E2,3.685E1,2.584E1
1275,2015-08-27-20150731DJ-36-B.tif,4.985E2,1.263E2,2.828E1,8.427E1,1.220E2,8.361E1,2.438E1
1276,2015-08-27-20150731DJ-37-B.tif,7.317E2,1.481E2,3.276E1,7.690E1,9.802E1,1.243E2,2.936E1
1277,2015-08-27-20150731DJ-38-B.tif,7.817E2,1.474E2,3.342E1,8.884E1,1.228E2,8.837E1,3.107E1
1278,2015-08-27-20150731DJ-39-B.tif,8.526E2,1.458E2,3.433E1,6.931E1,1.005E2,1.293E2,3.206E1
1279,2015-08-27-20150731DJ-4-B.tif,3.011E2,1.117E2,2.192E1,7.789E1,1.003E2,1.245E2,1.841E1
1280,2015-08-27-20150731DJ-40-B.tif,8.388E2,1.333E2,3.456E1,7.858E1,1.184E2,6.171E1,3.156E1
1281,2015-08-27-20150731DJ-41-B.tif,8.386E2,1.381E2,3.403E1,8.052E1,9.371E1,1.014E2,3.205E1
1282,2015-08-27-20150731DJ-42-B.tif,8.331E2,1.468E2,3.393E1,6.892E1,9.828E1,1.483E2,3.169E1
1283,2015-08-27-20150731DJ-43-B.tif,7.834E2,1.352E2,3.225E1,8.022E1,9.547E1,1.069E2,3.143E1
1284,2015-08-27-20150731DJ-44-B.tif,8.125E2,1.295E2,3.316E1,7.211E1,9.366E1,1.504E2,3.178E1
1285,2015-08-27-20150731DJ-45-B.tif,8.530E2,1.417E2,3.435E1,7.677E1,8.940E1,1.038E2,3.231E1
1286,2015-08-27-20150731DJ-46-B.tif,6.872E2,1.247E2,3.122E1,8.526E1,9.892E1,9.873E1,2.915E1
1287,2015-08-27-20150731DJ-47-B.tif,7.681E2,1.284E2,3.287E1,8.513E1,9.470E1,1.004E2,3.034E1
1288,2015-08-27-20150731DJ-48-B.tif,6.981E2,1.253E2,3.108E1,7.513E1,9.384E1,9.024E1,2.947E1
1289,2015-08-27-20150731DJ-49-B.tif,6.696E2,1.251E2,3.115E1,7.871E1,9.659E1,1.168E2,2.872E1
1290,2015-08-27-20150731DJ-5-B.tif,2.960E2,8.732E1,2.075E1,8.776E1,9.164E1,9.584E1,1.886E1
1291,2015-08-27-20150731DJ-50-B.tif,5.400E2,1.100E2,2.766E1,8.345E1,9.401E1,1.005E2,2.582E1
1292,2015-08-27-20150731DJ-51-B.tif,5.755E2,1.059E2,2.854E1,7.216E1,1.079E2,1.790E2,2.640E1
1293,2015-08-27-20150731DJ-52-B.tif,6.741E2,1.266E2,3.204E1,7.470E1,9.293E1,1.130E2,2.776E1
1294,2015-08-27-20150731DJ-53-B.tif,5.073E2,1.022E2,2.656E1,8.754E1,9.724E1,9.167E1,2.514E1
1295,2015-08-27-20150731DJ-54-B.tif,5.027E2,1.058E2,2.730E1,7.509E1,1.021E2,1.525E2,2.395E1
1296,2015-08-27-20150731DJ-6-B.tif,3.165E2,9.654E1,2.195E1,8.384E1,9.690E1,9.146E1,1.945E1
1297,2015-08-27-20150731DJ-7-B.tif,7.061E2,1.555E2,3.354E1,7.556E1,1.288E2,7.457E1,2.881E1
1298,2015-08-27-20150731DJ-8-B.tif,4.951E2,1.124E2,2.856E1,8.181E1,9.405E1,1.149E2,2.310E1
1299,2015-08-27-20150731DJ-9-B.tif,5.469E2,1.499E2,3.156E1,7.966E1,1.272E2,6.434E1,2.435E1
1300,2015-08-28-20150731DJ-1-B.tif,3.095E2,9.301E1,2.117E1,7.224E1,9.927E1,1.439E2,1.930E1
1301,2015-08-28-20150731DJ-10-B.tif,5.831E2,1.476E2,3.021E1,7.534E1,9.185E1,1.169E2,2.510E1
1302,2015-08-28-20150731DJ-11-B.tif,4.803E2,1.623E2,2.747E1,6.789E1,9.422E1,1.339E2,2.333E1
1303,2015-08-28-20150731DJ-12-B.tif,4.855E2,1.522E2,3.116E1,7.112E1,9.039E1,1.212E2,2.251E1
1304,2015-08-28-20150731DJ-13-B.tif,5.544E2,1.076E2,2.811E1,7.366E1,9.276E1,1.135E2,2.577E1
1305,2015-08-28-20150731DJ-14-B.tif,5.999E2,1.169E2,2.873E1,7.224E1,9.371E1,1.131E2,2.722E1
1306,2015-08-28-20150731DJ-15-B.tif,5.791E2,1.142E2,2.881E1,7.879E1,1.170E2,8.347E1,2.640E1
1307,2015-08-28-20150731DJ-16-B.tif,5.856E2,1.135E2,2.825E1,6.491E1,1.038E2,2.011E0,2.677E1
1308,2015-08-28-20150731DJ-17-B.tif,5.940E2,1.173E2,2.947E1,7.707E1,9.138E1,1.086E2,2.656E1
1309,2015-08-28-20150731DJ-18-B.tif,4.848E2,1.139E2,2.690E1,8.517E1,8.944E1,1.022E2,2.342E1
1310,2015-08-28-20150731DJ-19-B.tif,5.745E2,1.153E2,2.903E1,7.547E1,8.634E1,1.125E2,2.686E1
1311,2015-08-28-20150731DJ-2-B.tif,3.318E2,1.049E2,2.128E1,7.095E1,1.054E2,2.921E1,2.057E1
1312,2015-08-28-20150731DJ-20-B.tif,4.107E2,1.128E2,2.568E1,7.461E1,9.060E1,1.161E2,2.156E1
1313,2015-08-28-20150731DJ-21-B.tif,5.503E2,1.041E2,2.745E1,7.750E1,9.272E1,1.137E2,2.617E1
1314,2015-08-28-20150731DJ-22-B.tif,6.698E2,1.269E2,3.370E1,6.547E1,8.672E1,1.242E2,2.602E1
1315,2015-08-28-20150731DJ-23-B.tif,5.709E2,1.179E2,2.938E1,7.491E1,9.250E1,1.178E2,2.617E1
1316,2015-08-28-20150731DJ-24-B.tif,5.565E2,1.087E2,2.780E1,7.328E1,8.983E1,1.141E2,2.620E1
1317,2015-08-28-20150731DJ-25-B.tif,6.382E2,1.408E2,3.130E1,7.224E1,8.569E1,1.066E2,2.782E1
1318,2015-08-28-20150731DJ-26-B.tif,6.010E2,1.463E2,3.214E1,7.526E1,1.199E2,7.008E1,2.621E1
1319,2015-08-28-20150731DJ-27-B.tif,5.509E2,1.436E2,2.817E1,6.828E1,9.659E1,1.741E2,2.555E1
1320,2015-08-28-20150731DJ-27-B.tif,1.003E-1,1.554E0,5.208E-1,7.267E1,8.845E1,1.556E2,3.868E-1
1321,2015-08-28-20150731DJ-28-B.tif,5.971E2,1.227E2,2.945E1,7.806E1,8.707E1,9.943E1,2.565E1
1322,2015-08-28-20150731DJ-29-B.tif,5.013E2,1.190E2,2.653E1,6.690E1,9.974E1,1.622E2,2.488E1
1323,2015-08-28-20150731DJ-3-B.tif,4.224E2,1.109E2,2.609E1,7.366E1,1.077E2,4.487E1,2.220E1
1324,2015-08-28-20150731DJ-30-B.tif,5.287E2,1.042E2,2.758E1,8.185E1,8.595E1,1.005E2,2.514E1
1325,2015-08-28-20150731DJ-31-B.tif,6.816E2,1.342E2,3.262E1,6.763E1,1.152E2,4.361E1,2.741E1
1326,2015-08-28-20150731DJ-32-B.tif,6.385E2,1.412E2,3.263E1,6.293E1,9.362E1,1.408E2,2.755E1
1327,2015-08-28-20150731DJ-33-B.tif,6.246E2,1.128E2,3.074E1,8.246E1,8.991E1,9.145E1,2.637E1
1328,2015-08-28-20150731DJ-34-B.tif,6.564E2,1.327E2,3.210E1,8.103E1,1.195E2,7.346E1,2.731E1
1329,2015-08-28-20150731DJ-35-B.tif,5.907E2,1.187E2,2.931E1,6.172E1,1.063E2,2.826E1,2.617E1
1330,2015-08-28-20150731DJ-36-B.tif,5.310E2,1.296E2,2.901E1,7.638E1,1.197E2,7.826E1,2.504E1
1331,2015-08-28-20150731DJ-37-B.tif,7.748E2,1.582E2,3.450E1,7.341E1,8.832E1,1.207E2,2.992E1
1332,2015-08-28-20150731DJ-38-B.tif,8.274E2,1.540E2,3.428E1,7.931E1,1.156E2,8.285E1,3.194E1
1333,2015-08-28-20150731DJ-39-B.tif,8.837E2,1.455E2,3.487E1,7.789E1,8.478E1,9.404E1,3.281E1
1334,2015-08-28-20150731DJ-39-B.tif,3.363E-1,3.645E0,1.145E0,7.220E1,1.177E2,1.602E2,6.466E-1
1335,2015-08-28-20150731DJ-39-B.tif,2.768E-1,3.843E0,1.425E0,7.552E1,1.189E2,1.765E2,3.879E-1
